num,exp,com,pops,pop,sex,trt,gen,time,status,rep
48,7,0,Brisbane,BR,Female,Control,G6,46,1,2
131,7,0,Narrabri,NB,Female,Control,G6,46,1,1
211,7,0,Narrabri,NB,Female,Control,G6,46,1,3
226,7,0,Brisbane,BR,Female,Control,G6,46,1,1
270,7,0,S06,S06,Female,Control,G100_7,46,1,1
409,7,0,Narrabri,NB,Male,Control,G6,46,1,3
416,7,0,Utchee Creek,UC,Female,Control,G6,46,1,3
445,7,0,Narrabri,NB,Female,Desiccant,G6,46,1,2
466,7,0,Narrabri,NB,Female,Control,G6,46,1,3
571,7,0,Utchee Creek,UC,Male,Control,G6,46,1,2
589,7,0,Utchee Creek,UC,Male,Desiccant,G6,46,1,1
630,7,0,Brisbane,BR,Female,Desiccant,G6,46,1,3
683,7,0,Utchee Creek,UC,Female,Control,G6,46,1,2
696,7,0,Utchee Creek,UC,Male,Control,G6,46,1,3
728,7,0,S06,S06,Female,Control,G100_7,46,1,2
738,7,0,Narrabri,NB,Male,Control,G6,46,1,1
850,7,0,Narrabri,NB,Female,Control,G6,46,1,3
837,7,0,Brisbane,BR,Female,Desiccant,G6,46,1,2
886,7,0,Narrabri,NB,Male,Control,G6,46,1,2
910,7,0,Narrabri,NB,Female,Control,G6,46,1,2
924,7,0,Utchee Creek,UC,Female,Control,G6,46,1,2
935,7,0,Narrabri,NB,Male,Control,G6,46,1,3
69,7,0,Brisbane,BR,Male,Control,G6,48,1,1
83,7,0,Utchee Creek,UC,Female,Control,G6,48,1,3
197,7,0,Brisbane,BR,Female,Control,G6,48,1,2
198,7,0,Utchee Creek,UC,Male,Control,G6,48,1,1
219,7,0,Utchee Creek,UC,Male,Control,G6,48,1,1
259,7,0,Brisbane,BR,Male,Desiccant,G6,48,1,1
315,7,0,Utchee Creek,UC,Male,Control,G6,48,1,3
381,7,0,Utchee Creek,UC,Male,Desiccant,G6,48,1,2
570,7,0,Brisbane,BR,Female,Desiccant,G6,48,1,3
711,7,0,Narrabri,NB,Female,Control,G6,48,1,3
735,7,0,Brisbane,BR,Male,Desiccant,G6,48,1,3
778,7,0,Narrabri,NB,Female,Control,G6,48,1,1
792,7,0,Narrabri,NB,Male,Control,G6,48,1,3
824,7,0,Brisbane,BR,Female,Control,G6,48,1,1
830,7,0,Narrabri,NB,Female,Control,G6,48,1,2
859,7,0,Narrabri,NB,Female,Control,G6,48,1,3
913,7,0,Narrabri,NB,Female,Control,G6,48,1,2
30,7,0,Utchee Creek,UC,Female,Desiccant,G6,50,1,2
152,7,0,Narrabri,NB,Female,Control,G6,50,1,3
328,7,0,S06,S06,Male,Control,G100_7,50,1,3
459,7,0,Utchee Creek,UC,Male,Control,G6,50,1,2
508,7,0,Brisbane,BR,Female,Control,G6,50,1,3
586,7,0,Brisbane,BR,Male,Control,G6,50,1,1
596,7,0,S06,S06,Female,Control,G100_7,50,1,2
632,7,0,Brisbane,BR,Female,Control,G6,50,1,3
777,7,0,Utchee Creek,UC,Female,Control,G6,50,1,3
774,7,0,Brisbane,BR,Female,Control,G6,50,1,1
791,7,0,S06,S06,Male,Control,G100_7,50,1,1
796,7,0,Brisbane,BR,Female,Control,G6,50,1,3
860,7,0,Narrabri,NB,Male,Control,G6,50,1,3
874,7,0,Brisbane,BR,Male,Control,G6,50,1,1
883,7,0,Narrabri,NB,Female,Control,G6,50,1,3
933,7,0,Utchee Creek,UC,Female,Control,G6,50,1,2
939,7,0,Narrabri,NB,Female,Control,G6,50,1,2
184,7,0,Brisbane,BR,Male,Control,G6,52,1,3
194,7,0,Utchee Creek,UC,Male,Desiccant,G6,52,1,3
206,7,0,Narrabri,NB,Male,Control,G6,52,1,2
434,7,0,Narrabri,NB,Female,Control,G6,52,1,3
577,7,0,Brisbane,BR,Male,Desiccant,G6,52,1,3
959,7,0,Brisbane,BR,Female,Desiccant,G6,52,1,2
134,7,0,S06,S06,Female,Control,G100_7,54,1,2
175,7,0,Brisbane,BR,Female,Desiccant,G6,54,1,3
399,7,0,Utchee Creek,UC,Female,Control,G6,54,1,1
592,7,0,Brisbane,BR,Female,Control,G6,54,1,3
670,7,0,Utchee Creek,UC,Male,Control,G6,54,1,1
35,7,0,Utchee Creek,UC,Female,Control,G6,56,1,2
47,7,0,Brisbane,BR,Male,Control,G6,56,1,1
205,7,0,S06,S06,Female,Control,G100_7,56,1,1
268,7,0,Narrabri,NB,Female,Control,G6,56,1,1
365,7,0,Narrabri,NB,Female,Control,G6,56,1,2
611,7,0,Brisbane,BR,Female,Desiccant,G6,56,1,2
649,7,0,Brisbane,BR,Female,Control,G6,56,1,1
651,7,0,Brisbane,BR,Female,Control,G6,56,1,3
896,7,0,Utchee Creek,UC,Male,Control,G6,56,1,1
9,7,0,Brisbane,BR,Male,Control,G6,58,1,1
11,7,0,Utchee Creek,UC,Male,Control,G6,58,1,1
340,7,0,Utchee Creek,UC,Male,Control,G6,58,1,3
375,7,0,Brisbane,BR,Female,Control,G6,58,1,3
386,7,0,Brisbane,BR,Female,Control,G6,58,1,1
719,7,0,Brisbane,BR,Female,Control,G6,58,1,3
95,7,0,Utchee Creek,UC,Male,Control,G6,60,1,1
703,7,0,Narrabri,NB,Male,Control,G6,60,1,2
539,7,0,Utchee Creek,UC,Male,Control,G6,62,1,2
665,7,0,Utchee Creek,UC,Male,Control,G6,62,1,1
44,7,0,Utchee Creek,UC,Male,Desiccant,G6,64,1,1
714,7,0,Narrabri,NB,Female,Control,G6,66,1,3
173,7,0,Brisbane,BR,Female,Control,G6,68,1,1
325,7,0,Utchee Creek,UC,Male,Control,G6,70,1,3
660,7,0,Narrabri,NB,Female,Control,G6,70,1,2
701,7,0,Brisbane,BR,Female,Control,G6,70,1,2
114,7,0,Utchee Creek,UC,Male,Control,G6,72,1,3
717,7,0,Brisbane,BR,Female,Control,G6,72,1,1
101,7,0,Narrabri,NB,Female,Control,G6,74,1,2
235,7,0,Narrabri,NB,Female,Control,G6,74,1,3
329,7,0,Narrabri,NB,Female,Control,G6,74,1,2
136,7,0,Brisbane,BR,Female,Control,G6,76,1,1
230,7,0,Utchee Creek,UC,Male,Control,G6,76,1,2
540,7,0,Narrabri,NB,Male,Control,G6,76,1,3
655,7,0,Utchee Creek,UC,Female,Desiccant,G6,76,1,3
742,7,0,Brisbane,BR,Female,Control,G6,76,1,1
239,7,0,Brisbane,BR,Female,Desiccant,G6,78,1,3
643,7,0,Utchee Creek,UC,Female,Control,G6,78,1,3
279,7,0,Utchee Creek,UC,Female,Control,G6,80,1,3
73,7,0,Utchee Creek,UC,Female,Control,G6,84,1,3
609,7,0,Utchee Creek,UC,Female,Control,G6,88,1,2
693,7,0,Utchee Creek,UC,Male,Control,G6,98,1,3
768,7,0,Utchee Creek,UC,Female,Control,G6,98,1,3
467,7,0,Utchee Creek,UC,Male,Control,G6,102,1,1
473,7,0,S06,S06,Male,Desiccant,G100_7,26,1,1
647,7,0,Utchee Creek,UC,Female,Desiccant,G6,26,1,2
4,8,0,S06,S06,Male,Desiccant,G100_8,8,1,2
13,8,0,S06,S06,Female,Control,G100_8,8,1,1
27,8,0,S06,S06,Female,Control,G100_8,8,1,2
45,8,0,S06,S06,Male,Desiccant,G100_8,8,1,2
72,8,0,S06,S06,Female,Desiccant,G100_8,8,1,3
81,8,0,S06,S06,Male,Control,G100_8,8,1,3
82,8,0,S06,S06,Female,Control,G100_8,8,1,3
97,8,0,S06,S06,Male,Control,G100_8,8,1,1
108,8,0,S06,S06,Male,Desiccant,G100_8,8,1,2
121,8,0,S06,S06,Female,Control,G100_8,8,1,1
131,8,0,S06,S06,Female,Desiccant,G100_8,8,1,2
151,8,0,S06,S06,Male,Desiccant,G100_8,8,1,1
163,8,0,S06,S06,Male,Control,G100_8,8,1,2
167,8,0,S06,S06,Male,Control,G100_8,8,1,3
169,8,0,S06,S06,Female,Desiccant,G100_8,8,1,1
214,8,0,S06,S06,Male,Control,G100_8,8,1,1
215,8,0,S06,S06,Male,Control,G100_8,8,1,1
216,8,0,S06,S06,Female,Control,G100_8,8,1,2
230,8,0,S06,S06,Male,Desiccant,G100_8,8,1,3
251,8,0,S06,S06,Male,Desiccant,G100_8,8,1,3
253,8,0,S06,S06,Female,Desiccant,G100_8,8,1,2
256,8,0,S06,S06,Male,Desiccant,G100_8,8,1,2
257,8,0,S06,S06,Female,Control,G100_8,8,1,2
265,8,0,S06,S06,Male,Control,G100_8,8,1,2
297,8,0,S06,S06,Male,Desiccant,G100_8,8,1,1
298,8,0,S06,S06,Female,Control,G100_8,8,1,1
301,8,0,S06,S06,Female,Control,G100_8,8,1,3
302,8,0,S06,S06,Male,Control,G100_8,8,1,3
303,8,0,S06,S06,Male,Control,G100_8,8,1,2
306,8,0,S06,S06,Male,Desiccant,G100_8,8,1,2
307,8,0,S06,S06,Female,Control,G100_8,8,1,3
311,8,0,S06,S06,Female,Desiccant,G100_8,8,1,1
322,8,0,S06,S06,Male,Control,G100_8,8,1,2
352,8,0,Alice Springs,AS,Female,Desiccant,G10,8,1,2
368,8,0,S06,S06,Male,Desiccant,G100_8,8,1,3
376,8,0,S06,S06,Male,Desiccant,G100_8,8,1,1
378,8,0,S06,S06,Female,Control,G100_8,8,1,3
379,8,0,S06,S06,Female,Desiccant,G100_8,8,1,3
417,8,0,S06,S06,Male,Desiccant,G100_8,8,1,2
418,8,0,S06,S06,Female,Control,G100_8,8,1,3
421,8,0,S06,S06,Male,Desiccant,G100_8,8,1,1
424,8,0,S06,S06,Female,Desiccant,G100_8,8,1,2
425,8,0,S06,S06,Male,Control,G100_8,8,1,1
434,8,0,S06,S06,Male,Desiccant,G100_8,8,1,2
437,8,0,S06,S06,Male,Control,G100_8,8,1,1
446,8,0,S06,S06,Male,Control,G100_8,8,1,2
453,8,0,S06,S06,Female,Desiccant,G100_8,8,1,3
457,8,0,S06,S06,Female,Desiccant,G100_8,8,1,3
463,8,0,S06,S06,Female,Desiccant,G100_8,8,1,2
490,8,0,S06,S06,Male,Desiccant,G100_8,8,1,3
494,8,0,S06,S06,Male,Desiccant,G100_8,8,1,2
505,8,0,S06,S06,Female,Control,G100_8,8,1,1
507,8,0,S06,S06,Female,Desiccant,G100_8,8,1,1
510,8,0,S06,S06,Male,Control,G100_8,8,1,1
529,8,0,S06,S06,Female,Desiccant,G100_8,8,1,1
542,8,0,S06,S06,Male,Desiccant,G100_8,8,1,1
544,8,0,Alice Springs,AS,Female,Control,G10,8,1,3
556,8,0,S06,S06,Female,Control,G100_8,8,1,3
577,8,0,S06,S06,Male,Desiccant,G100_8,8,1,2
580,8,0,S06,S06,Male,Desiccant,G100_8,8,1,3
587,8,0,S06,S06,Male,Control,G100_8,8,1,1
588,8,0,S06,S06,Male,Control,G100_8,8,1,1
599,8,0,S06,S06,Male,Desiccant,G100_8,8,1,3
608,8,0,S06,S06,Female,Control,G100_8,8,1,2
611,8,0,S06,S06,Female,Desiccant,G100_8,8,1,3
614,8,0,S06,S06,Female,Desiccant,G100_8,8,1,1
625,8,0,S06,S06,Female,Control,G100_8,8,1,3
645,8,0,S06,S06,Male,Desiccant,G100_8,8,1,1
647,8,0,Sydney,SY,Female,Desiccant,G10,8,1,2
655,8,0,S06,S06,Male,Desiccant,G100_8,8,1,1
669,8,0,S06,S06,Male,Desiccant,G100_8,8,1,2
679,8,0,S06,S06,Male,Desiccant,G100_8,8,1,2
693,8,0,S06,S06,Female,Desiccant,G100_8,8,1,2
726,8,0,S06,S06,Female,Desiccant,G100_8,8,1,1
735,8,0,S06,S06,Male,Desiccant,G100_8,8,1,3
743,8,0,S06,S06,Male,Desiccant,G100_8,8,1,3
757,8,0,S06,S06,Male,Control,G100_8,8,1,3
785,8,0,S06,S06,Male,Control,G100_8,8,1,1
799,8,0,S06,S06,Female,Desiccant,G100_8,8,1,2
831,8,0,S06,S06,Male,Desiccant,G100_8,8,1,3
854,8,0,Sydney,SY,Female,Control,G10,8,1,2
857,8,0,S06,S06,Male,Control,G100_8,8,1,2
875,8,0,S06,S06,Female,Control,G100_8,8,1,3
876,8,0,S06,S06,Female,Desiccant,G100_8,8,1,3
885,8,0,S06,S06,Female,Control,G100_8,8,1,3
901,8,0,S06,S06,Female,Control,G100_8,8,1,3
908,8,0,S06,S06,Female,Desiccant,G100_8,8,1,3
909,8,0,Batemans Bay,BB,Male,Desiccant,G8,8,1,1
912,8,0,S06,S06,Female,Control,G100_8,8,1,3
919,8,0,S06,S06,Female,Control,G100_8,8,1,3
935,8,0,S06,S06,Female,Desiccant,G100_8,8,1,1
942,8,0,S06,S06,Female,Control,G100_8,8,1,1
947,8,0,S06,S06,Male,Control,G100_8,8,1,3
948,8,0,S06,S06,Male,Desiccant,G100_8,8,1,2
950,8,0,S06,S06,Male,Desiccant,G100_8,8,1,1
966,8,0,S06,S06,Male,Control,G100_8,8,1,1
969,8,0,S06,S06,Male,Control,G100_8,8,1,1
970,8,0,S06,S06,Male,Control,G100_8,8,1,1
978,8,0,S06,S06,Male,Control,G100_8,8,1,1
983,8,0,S06,S06,Female,Desiccant,G100_8,8,1,2
990,8,0,S06,S06,Male,Control,G100_8,8,1,1
992,8,0,S06,S06,Female,Control,G100_8,8,1,3
998,8,0,S06,S06,Female,Control,G100_8,8,1,1
1000,8,0,S06,S06,Male,Control,G100_8,8,1,2
1012,8,0,S06,S06,Male,Control,G100_8,8,1,3
1015,8,0,S06,S06,Male,Control,G100_8,8,1,1
1018,8,0,S06,S06,Male,Desiccant,G100_8,8,1,3
1037,8,0,S06,S06,Female,Control,G100_8,8,1,2
1042,8,0,S06,S06,Male,Control,G100_8,8,1,3
1046,8,0,S06,S06,Male,Desiccant,G100_8,8,1,3
1070,8,0,S06,S06,Female,Control,G100_8,8,1,2
1073,8,0,S06,S06,Female,Desiccant,G100_8,8,1,1
1079,8,0,S06,S06,Male,Control,G100_8,8,1,3
1082,8,0,S06,S06,Male,Control,G100_8,8,1,1
1084,8,0,S06,S06,Female,Desiccant,G100_8,8,1,3
1086,8,0,S06,S06,Female,Desiccant,G100_8,8,1,3
1096,8,0,S06,S06,Male,Control,G100_8,8,1,2
1100,8,0,Sydney,SY,Female,Control,G10,8,1,2
1106,8,0,S06,S06,Female,Desiccant,G100_8,8,1,2
1111,8,0,S06,S06,Male,Control,G100_8,8,1,2
1120,8,0,S06,S06,Male,Desiccant,G100_8,8,1,3
1126,8,0,S06,S06,Male,Control,G100_8,8,1,2
1131,8,0,S06,S06,Male,Control,G100_8,8,1,3
1152,8,0,S06,S06,Male,Desiccant,G100_8,8,1,1
1162,8,0,Sydney,SY,Male,Control,G10,8,1,1
1166,8,0,S06,S06,Female,Desiccant,G100_8,8,1,1
1175,8,0,S06,S06,Male,Control,G100_8,8,1,3
1186,8,0,S06,S06,Male,Desiccant,G100_8,8,1,2
1229,8,0,S06,S06,Female,Desiccant,G100_8,8,1,1
1237,8,0,S06,S06,Male,Control,G100_8,8,1,2
1249,8,0,S06,S06,Female,Desiccant,G100_8,8,1,2
1261,8,0,Mareeba,MB,Female,Control,G8,8,1,3
1282,8,0,Sydney,SY,Male,Desiccant,G10,8,1,2
1283,8,0,S06,S06,Female,Control,G100_8,8,1,2
1287,8,0,S06,S06,Male,Control,G100_8,8,1,1
1294,8,0,S06,S06,Male,Control,G100_8,8,1,2
1298,8,0,Alice Springs,AS,Female,Desiccant,G10,8,1,1
1310,8,0,S06,S06,Male,Control,G100_8,8,1,2
1313,8,0,S06,S06,Female,Desiccant,G100_8,8,1,1
1316,8,0,S06,S06,Male,Control,G100_8,8,1,2
1322,8,0,S06,S06,Female,Control,G100_8,8,1,1
1323,8,0,S06,S06,Female,Desiccant,G100_8,8,1,3
1326,8,0,S06,S06,Female,Desiccant,G100_8,8,1,3
1329,8,0,S06,S06,Male,Desiccant,G100_8,8,1,2
1335,8,0,S06,S06,Female,Control,G100_8,8,1,1
1346,8,0,S06,S06,Female,Control,G100_8,8,1,1
1357,8,0,S06,S06,Male,Control,G100_8,8,1,2
1360,8,0,S06,S06,Male,Desiccant,G100_8,8,1,3
1364,8,0,S06,S06,Female,Desiccant,G100_8,8,1,3
1366,8,0,S06,S06,Male,Control,G100_8,8,1,3
1382,8,0,S06,S06,Female,Desiccant,G100_8,8,1,2
1386,8,0,S06,S06,Male,Desiccant,G100_8,8,1,2
1399,8,0,S06,S06,Female,Desiccant,G100_8,8,1,2
1403,8,0,S06,S06,Female,Control,G100_8,8,1,2
1404,8,0,S06,S06,Female,Control,G100_8,8,1,3
1410,8,0,S06,S06,Female,Desiccant,G100_8,8,1,2
1415,8,0,S06,S06,Male,Control,G100_8,8,1,3
1417,8,0,S06,S06,Male,Control,G100_8,8,1,2
1433,8,0,S06,S06,Male,Desiccant,G100_8,8,1,2
1437,8,0,S06,S06,Male,Control,G100_8,8,1,2
23,8,0,S06,S06,Male,Control,G100_8,16,1,1
35,8,0,Alice Springs,AS,Female,Desiccant,G10,16,1,2
44,8,0,Sydney,SY,Male,Desiccant,G10,16,1,2
48,8,0,Sydney,SY,Male,Control,G10,16,1,2
50,8,0,Sydney,SY,Male,Desiccant,G10,16,1,1
58,8,0,Mareeba,MB,Male,Desiccant,G8,16,1,3
65,8,0,Mareeba,MB,Male,Control,G8,16,1,3
67,8,0,Mareeba,MB,Male,Control,G8,16,1,1
87,8,0,S06,S06,Female,Control,G100_8,16,1,1
101,8,0,S06,S06,Female,Desiccant,G100_8,16,1,3
110,8,0,S06,S06,Male,Desiccant,G100_8,16,1,1
115,8,0,Sydney,SY,Female,Desiccant,G10,16,1,3
120,8,0,Batemans Bay,BB,Male,Control,G8,16,1,3
133,8,0,Sydney,SY,Male,Control,G10,16,1,1
136,8,0,Sydney,SY,Female,Control,G10,16,1,3
149,8,0,Sydney,SY,Female,Control,G10,16,1,2
158,8,0,Alice Springs,AS,Male,Desiccant,G10,16,1,3
191,8,0,S06,S06,Female,Desiccant,G100_8,16,1,3
194,8,0,S06,S06,Female,Control,G100_8,16,1,1
197,8,0,S06,S06,Male,Control,G100_8,16,1,3
221,8,0,S06,S06,Male,Desiccant,G100_8,16,1,3
226,8,0,S06,S06,Female,Desiccant,G100_8,16,1,2
233,8,0,S06,S06,Female,Desiccant,G100_8,16,1,1
245,8,0,Sydney,SY,Male,Control,G10,16,1,2
271,8,0,S06,S06,Female,Control,G100_8,16,1,2
274,8,0,Mareeba,MB,Male,Desiccant,G8,16,1,1
284,8,0,Mareeba,MB,Female,Desiccant,G8,16,1,2
287,8,0,S06,S06,Female,Desiccant,G100_8,16,1,2
293,8,0,S06,S06,Male,Desiccant,G100_8,16,1,1
310,8,0,Griffith,GR,Female,Control,G8,16,1,2
313,8,0,Batemans Bay,BB,Female,Control,G8,16,1,3
321,8,0,S06,S06,Female,Control,G100_8,16,1,2
343,8,0,S06,S06,Female,Control,G100_8,16,1,2
345,8,0,S06,S06,Male,Control,G100_8,16,1,3
346,8,0,S06,S06,Female,Control,G100_8,16,1,2
351,8,0,S06,S06,Female,Control,G100_8,16,1,1
357,8,0,S06,S06,Male,Control,G100_8,16,1,3
374,8,0,S06,S06,Male,Desiccant,G100_8,16,1,2
380,8,0,Batemans Bay,BB,Male,Desiccant,G8,16,1,2
389,8,0,S06,S06,Male,Control,G100_8,16,1,3
401,8,0,S06,S06,Female,Control,G100_8,16,1,3
414,8,0,S06,S06,Female,Control,G100_8,16,1,1
416,8,0,S06,S06,Male,Desiccant,G100_8,16,1,2
468,8,0,S06,S06,Female,Desiccant,G100_8,16,1,2
480,8,0,Sydney,SY,Female,Desiccant,G10,16,1,3
511,8,0,S06,S06,Female,Desiccant,G100_8,16,1,3
514,8,0,S06,S06,Female,Control,G100_8,16,1,2
533,8,0,Batemans Bay,BB,Female,Desiccant,G8,16,1,2
536,8,0,S06,S06,Female,Control,G100_8,16,1,2
566,8,0,S06,S06,Female,Desiccant,G100_8,16,1,3
572,8,0,S06,S06,Male,Desiccant,G100_8,16,1,2
573,8,0,Mareeba,MB,Male,Desiccant,G8,16,1,3
574,8,0,Mareeba,MB,Male,Desiccant,G8,16,1,1
615,8,0,Sydney,SY,Female,Control,G10,16,1,3
646,8,0,Alice Springs,AS,Female,Desiccant,G10,16,1,3
662,8,0,S06,S06,Female,Desiccant,G100_8,16,1,1
665,8,0,S06,S06,Female,Control,G100_8,16,1,3
689,8,0,S06,S06,Male,Control,G100_8,16,1,3
695,8,0,S06,S06,Male,Desiccant,G100_8,16,1,3
720,8,0,S06,S06,Female,Desiccant,G100_8,16,1,1
752,8,0,S06,S06,Male,Control,G100_8,16,1,2
761,8,0,Sydney,SY,Female,Control,G10,16,1,3
777,8,0,Griffith,GR,Male,Control,G8,16,1,2
779,8,0,S06,S06,Male,Control,G100_8,16,1,2
780,8,0,S06,S06,Female,Desiccant,G100_8,16,1,2
795,8,0,Mareeba,MB,Female,Desiccant,G8,16,1,1
809,8,0,S06,S06,Female,Desiccant,G100_8,16,1,1
812,8,0,S06,S06,Female,Desiccant,G100_8,16,1,1
840,8,0,S06,S06,Male,Desiccant,G100_8,16,1,1
841,8,0,S06,S06,Female,Control,G100_8,16,1,2
853,8,0,S06,S06,Male,Desiccant,G100_8,16,1,3
914,8,0,Sydney,SY,Male,Control,G10,16,1,3
915,8,0,Alice Springs,AS,Female,Control,G10,16,1,1
944,8,0,Alice Springs,AS,Male,Control,G10,16,1,3
946,8,0,S06,S06,Male,Control,G100_8,16,1,3
974,8,0,S06,S06,Male,Control,G100_8,16,1,1
985,8,0,S06,S06,Female,Control,G100_8,16,1,1
993,8,0,S06,S06,Female,Control,G100_8,16,1,3
1028,8,0,S06,S06,Male,Control,G100_8,16,1,2
1064,8,0,S06,S06,Female,Control,G100_8,16,1,3
1087,8,0,Batemans Bay,BB,Female,Desiccant,G8,16,1,1
1117,8,0,S06,S06,Female,Control,G100_8,16,1,2
1118,8,0,Batemans Bay,BB,Male,Control,G8,16,1,2
1122,8,0,Mareeba,MB,Male,Control,G8,16,1,3
1133,8,0,S06,S06,Female,Control,G100_8,16,1,1
1136,8,0,S06,S06,Female,Desiccant,G100_8,16,1,3
1138,8,0,Sydney,SY,Male,Control,G10,16,1,3
1153,8,0,Alice Springs,AS,Male,Control,G10,16,1,2
1183,8,0,S06,S06,Female,Desiccant,G100_8,16,1,2
1192,8,0,S06,S06,Male,Desiccant,G100_8,16,1,3
1193,8,0,S06,S06,Female,Desiccant,G100_8,16,1,3
1208,8,0,S06,S06,Female,Desiccant,G100_8,16,1,1
1210,8,0,Batemans Bay,BB,Male,Control,G8,16,1,3
1212,8,0,S06,S06,Male,Desiccant,G100_8,16,1,2
1216,8,0,S06,S06,Male,Desiccant,G100_8,16,1,3
1275,8,0,S06,S06,Female,Control,G100_8,16,1,1
1277,8,0,Alice Springs,AS,Male,Desiccant,G10,16,1,1
1297,8,0,S06,S06,Female,Desiccant,G100_8,16,1,3
1301,8,0,Griffith,GR,Female,Desiccant,G8,16,1,2
1309,8,0,S06,S06,Female,Desiccant,G100_8,16,1,2
1324,8,0,S06,S06,Female,Control,G100_8,16,1,1
1341,8,0,Alice Springs,AS,Male,Desiccant,G10,16,1,1
1348,8,0,S06,S06,Female,Desiccant,G100_8,16,1,2
1356,8,0,Alice Springs,AS,Male,Control,G10,16,1,2
1358,8,0,S06,S06,Female,Control,G100_8,16,1,1
1365,8,0,S06,S06,Female,Control,G100_8,16,1,1
1408,8,0,S06,S06,Female,Desiccant,G100_8,16,1,2
1418,8,0,S06,S06,Male,Desiccant,G100_8,16,1,3
1429,8,0,S06,S06,Female,Control,G100_8,16,1,2
12,8,0,Batemans Bay,BB,Female,Desiccant,G8,20,1,2
102,8,0,Alice Springs,AS,Male,Control,G10,20,1,3
107,8,0,Mareeba,MB,Female,Control,G8,20,1,3
111,8,0,Griffith,GR,Male,Desiccant,G8,20,1,2
140,8,0,S06,S06,Female,Control,G100_8,20,1,2
189,8,0,Sydney,SY,Male,Control,G10,20,1,3
264,8,0,Sydney,SY,Male,Desiccant,G10,20,1,2
279,8,0,Alice Springs,AS,Male,Desiccant,G10,20,1,3
320,8,0,Sydney,SY,Male,Control,G10,20,1,2
342,8,0,Sydney,SY,Male,Desiccant,G10,20,1,1
363,8,0,Griffith,GR,Female,Desiccant,G8,20,1,3
381,8,0,Griffith,GR,Male,Control,G8,20,1,2
384,8,0,Sydney,SY,Male,Control,G10,20,1,1
408,8,0,Sydney,SY,Male,Desiccant,G10,20,1,1
451,8,0,Mareeba,MB,Female,Desiccant,G8,20,1,1
540,8,0,Sydney,SY,Female,Control,G10,20,1,1
547,8,0,Sydney,SY,Male,Desiccant,G10,20,1,3
618,8,0,Griffith,GR,Female,Control,G8,20,1,2
627,8,0,Alice Springs,AS,Male,Desiccant,G10,20,1,1
643,8,0,S06,S06,Female,Control,G100_8,20,1,1
874,8,0,S06,S06,Male,Control,G100_8,20,1,3
893,8,0,Alice Springs,AS,Female,Control,G10,20,1,1
972,8,0,Sydney,SY,Male,Control,G10,20,1,2
1004,8,0,Batemans Bay,BB,Female,Desiccant,G8,20,1,1
1097,8,0,Sydney,SY,Male,Control,G10,20,1,3
1099,8,0,Griffith,GR,Female,Desiccant,G8,20,1,1
1167,8,0,S06,S06,Male,Control,G100_8,20,1,1
1176,8,0,Alice Springs,AS,Female,Desiccant,G10,20,1,3
1268,8,0,Sydney,SY,Female,Desiccant,G10,20,1,2
1272,8,0,Alice Springs,AS,Male,Desiccant,G10,20,1,1
1276,8,0,Alice Springs,AS,Female,Control,G10,20,1,2
1307,8,0,Alice Springs,AS,Female,Control,G10,20,1,2
1330,8,0,Alice Springs,AS,Male,Desiccant,G10,20,1,3
1390,8,0,S06,S06,Female,Control,G100_8,20,1,2
1420,8,0,S06,S06,Male,Control,G100_8,20,1,3
1421,8,0,Griffith,GR,Female,Control,G8,20,1,3
2,8,0,Alice Springs,AS,Male,Desiccant,G10,22,1,2
9,8,0,Sydney,SY,Male,Desiccant,G10,22,1,1
18,8,0,Sydney,SY,Female,Control,G10,22,1,2
29,8,0,Alice Springs,AS,Male,Control,G10,22,1,3
36,8,0,Griffith,GR,Male,Desiccant,G8,22,1,1
79,8,0,Sydney,SY,Female,Control,G10,22,1,2
122,8,0,Alice Springs,AS,Female,Desiccant,G10,22,1,3
168,8,0,Mareeba,MB,Female,Control,G8,22,1,2
181,8,0,Sydney,SY,Male,Desiccant,G10,22,1,3
201,8,0,Griffith,GR,Male,Desiccant,G8,22,1,1
207,8,0,Mareeba,MB,Male,Control,G8,22,1,3
240,8,0,Griffith,GR,Female,Desiccant,G8,22,1,2
247,8,0,Alice Springs,AS,Female,Desiccant,G10,22,1,3
312,8,0,Griffith,GR,Male,Control,G8,22,1,1
315,8,0,Sydney,SY,Male,Control,G10,22,1,3
347,8,0,Sydney,SY,Male,Desiccant,G10,22,1,2
370,8,0,Griffith,GR,Female,Desiccant,G8,22,1,2
383,8,0,Sydney,SY,Male,Desiccant,G10,22,1,1
413,8,0,Mareeba,MB,Female,Desiccant,G8,22,1,2
438,8,0,Batemans Bay,BB,Male,Desiccant,G8,22,1,3
447,8,0,Sydney,SY,Female,Control,G10,22,1,2
454,8,0,Alice Springs,AS,Female,Control,G10,22,1,2
493,8,0,Sydney,SY,Male,Desiccant,G10,22,1,3
513,8,0,Alice Springs,AS,Female,Desiccant,G10,22,1,1
537,8,0,Batemans Bay,BB,Female,Desiccant,G8,22,1,3
557,8,0,Alice Springs,AS,Male,Desiccant,G10,22,1,3
600,8,0,Alice Springs,AS,Male,Desiccant,G10,22,1,2
602,8,0,Alice Springs,AS,Male,Desiccant,G10,22,1,2
604,8,0,Alice Springs,AS,Male,Desiccant,G10,22,1,1
610,8,0,S06,S06,Female,Desiccant,G100_8,22,1,3
621,8,0,Mareeba,MB,Female,Desiccant,G8,22,1,1
